seller_id,seller_city,seller_state,total_orders,total_transaction_revenue,total_freight_value,total_payment_value,average_order_value,average_review_score,first_order_month,last_order_month,active_months,total_products_sold,processing_time_days,total_subscription_fee
b8d890108a7a80e4f5d59eea9f362438,curitiba,PR,1.0,20.36,34.59,203.57,29.9,3.0,2017-09,2017-10,2,2,6.337858796296296,91.8
b906dd0e57f282c7089171b6ed07982e,parana,PR,1.0,26.25,35.75,262.54999999999995,87.5,4.0,2018-04,2018-06,2,2,0.7560706018518519,91.8
b90e891671cffd9557f33a97dc523645,sao jose dos pinhais,PR,2.0,653.61,618.49,6535.89,100.0,5.0,2017-08,2018-08,12,2,0.9079398148148148,550.8
b92e3c8f9738272ff7c59e111e108d7c,uba,MG,3.0,1313.84,2483.06,13138.75,119.9,5.0,2017-01,2018-08,19,3,3.1235185185185186,872.1
b94cc9f10ddc85e4ba73a6f7974e7101,macae,RJ,7.0,2507.79,1002.97,25077.82,599.9,5.0,2017-11,2018-06,5,1,1.8351099537037037,229.5
b98b715fe9e276204e2a3464f48cd796,sao paulo,SP,2.0,43.940000000000005,50.93,439.53,79.9,5.0,2017-02,2018-04,2,1,6.430295138888889,91.8
b9a03475e6447e631b6799ec8274800f,formosa do oeste,PR,2.0,180.31,294.98,1803.3000000000002,85.2,5.0,2017-11,2018-07,5,2,0.46422453703703703,229.5
b9c0ffa92f3ff9a5a3d45ef7213c0842,sao paulo,SP,1.0,57.22,82.17,572.17,180.0,5.0,2017-09,2017-12,3,1,1.7572222222222222,137.7
b9ca8e8baa5d4aa038394a700f63e69f,sao paulo,SP,2.0,167.8,388.18,1677.95,64.99,5.0,2018-04,2018-08,5,1,1.7679166666666668,229.5
b9de031b671cd48b28fae9d828cbf2b4,sao paulo,SP,1.0,19.87,43.37,198.69,155.32,5.0,2018-07,2018-07,1,1,0.9588194444444444,45.9
b9ec22de23f18567de0e09d776ca0309,brasilia,DF,1.0,38.239999999999995,40.49,382.47,170.99,5.0,2018-06,2018-08,2,1,1.7697164351851853,91.8
ba143b05f0110f0dc71ad71b4466ce92,sao paulo,SP,15.0,703.71,1273.19,7037.0,57.89,5.0,2018-04,2018-08,5,2,1.888298611111111,229.5
ba5daa4041e1f15cdf34b76e3e18a450,sao paulo,SP,2.0,95.93,152.55,959.35,44.9,5.0,2018-02,2018-08,7,1,1.1310069444444444,321.3
ba6b4a237f92479743cf0ca06b67a9ac,rio de janeiro,RJ,1.0,91.37,111.82,913.71,104.5,5.0,2018-01,2018-08,5,1,1.8527141203703703,229.5
ba6b68b55fe8704377a7d43c8e5c0185,belo horizonte,MG,2.0,83.22,92.44999999999999,832.22,139.99,5.0,2017-05,2017-06,2,1,2.0028819444444443,91.8
ba6ce6de456f6c11d08c17701ba5c26f,sorocaba,SP,1.0,101.85,130.16,1018.37,109.0,5.0,2018-02,2018-07,6,2,7.412361111111111,275.4
ba89796db68db180bd389de96b2ff3b6,sao paulo,SP,2.0,35.32,43.46,353.26,154.9,5.0,2018-07,2018-07,1,1,2.0786805555555556,45.9
ba8e85df286308fe68a2ce83a8f8b2d6,santa catarina,SC,1.0,9.77,16.76,97.66,80.9,5.0,2018-06,2018-06,1,1,1.576076388888889,45.9
ba90964cff9b9e0e6f32b23b82465f7b,guarulhos,SP,5.0,4552.34,1438.43,45523.5,1099.0,5.0,2018-02,2018-08,7,1,0.9702083333333333,321.3
baa49d93c8c8841e27400a300f5d74b2,sao jose,SC,2.0,28.0,73.5,280.0,39.9,5.0,2017-05,2017-06,2,1,0.9369560185185185,91.8
bab0a8cd684e41ba6e2637dca0979d3b,rio de janeiro,RJ,1.0,28.9,19.14,289.04,269.9,5.0,2017-08,2017-08,1,1,0.2536921296296296,45.9
bac44fa8e13424950488659b5f765c41,sao paulo,SP,1.0,3.44,14.52,34.42,19.9,5.0,2016-10,2016-10,1,1,4.000011574074074,45.9
bac692d6c0ed08467878018e6cc9c26c,blumenau,SC,1.0,167.76,82.23,1677.69,159.0,4.0,2018-08,2018-08,1,3,1.4255787037037038,45.9
bacb1f0ed56ad24198f5810d2b3fe9a5,jacarei,SP,4.0,669.75,756.16,6697.12,163.8,5.0,2017-04,2018-01,8,2,1.0308333333333333,367.2
baeda7047354773262ba2405f97038ba,americana,SP,1.0,5.01,15.1,50.1,35.0,5.0,2017-09,2017-09,1,1,17.45980324074074,45.9
baf15155e37ef5492731459bdc05be8a,sao paulo,SP,1.0,5.57,8.72,55.72,47.0,5.0,2017-03,2017-03,1,1,28.177824074074074,45.9
bafc5aa11e413978be29040f51342e70,belo horizonte,MG,4.0,182.96,149.92,1829.47,199.9,5.0,2017-12,2018-01,2,1,1.1756944444444444,91.8
bb135baca94c82fcb731335ad5b04a03,sao paulo,SP,1.0,409.31,539.98,4092.76,19.9,3.0,2017-01,2018-08,12,6,1.8904166666666666,550.8
bb2afe2061d53c6968aa0cffa233a8ec,sao paulo,SP,2.0,90.34,94.62,903.3399999999999,90.4,5.0,2018-05,2018-07,2,2,0.7155729166666667,91.8
bb3dca718920a4d7ec3cc9ffb025108b,sao paulo,SP,2.0,31.740000000000002,93.7,317.4,36.0,1.0,2017-02,2017-02,1,2,1.2642708333333332,45.9
bb5bd94c8f59cc050072d2930c869cac,sao paulo,SP,1.0,340.96,327.07,3409.48,149.9,5.0,2017-02,2018-06,11,2,4.6759375,504.9
bb5d956dece964a06c12bceb66b923ae,rio de janeiro,RJ,1.0,132.85,50.14,1328.5,639.18,5.0,2018-01,2018-02,2,1,1.451568287037037,91.8
bb7a14e229b1c95156719c3d9552eeee,rio de janeiro,RJ,2.0,304.78,287.40999999999997,3047.61,388.5,5.0,2017-10,2018-04,5,1,1.373923611111111,229.5
bb7ad8a45c027be8ab075b8e465f8ca0,floranopolis,SC,2.0,5.26,32.64,52.62,9.99,5.0,2018-07,2018-07,1,1,1.5883854166666667,45.9
bba3293d6f5d5af2f415e004e8b93ae3,sao paulo,SP,2.0,1202.88,326.69,12028.79,779.89,5.0,2017-09,2018-06,8,1,1.7721064814814815,367.2
bba74270a87732727b5a3b4fd9ac1c39,betim,MG,4.0,777.43,743.74,7774.2,49.99,4.0,2017-10,2018-05,8,4,1.363587962962963,367.2
bba8d0c234a52b87b3957037a215d1a4,goiania,GO,1.0,13.95,19.53,139.53,120.0,5.0,2018-05,2018-05,1,1,10.790104166666667,45.9
bbad7e518d7af88a0897397ffdca1979,sao paulo,SP,4.0,1070.24,1303.1,10702.09,35.9,4.0,2017-06,2018-08,15,6,5.07994212962963,688.5
bbaff50f3b708fda865918715276cd87,atibaia,SP,1.0,140.95999999999998,225.0,1409.71,26.0,5.0,2017-03,2018-08,10,5,1.669988425925926,459.0
bbd3acfe6de99892e73940d3fdceaf68,santo andre,SP,2.0,13.559999999999999,24.55,135.58,34.5,3.0,2018-08,2018-08,1,2,1.0075578703703703,45.9
bbe87dce25ba8b38bb61cc7210a3f10b,sao joao da boa vista,SP,1.0,35.54,68.39,355.39,143.5,5.0,2018-05,2018-08,2,1,1.3305092592592591,91.8
bbf4a892cac7b82422baa711dffb8997,curitiba,PR,1.0,10.53,35.34,105.34,70.0,5.0,2018-06,2018-06,1,1,0.16756944444444444,45.9
bbf9ad41dca6603e614efcdad7aab8c4,fortaleza,CE,1.0,862.23,776.26,8622.26,599.0,5.0,2017-02,2018-06,9,1,0.6491261574074074,413.09999999999997
bc07d855eac23aab5ac8a120f21d16b2,mogi das cruzes,SP,2.0,156.67,204.74,1566.8999999999999,98.405,5.0,2018-03,2018-08,5,2,1.6301273148148148,229.5
bc2ac6b95e1accce9858528ee566c17e,campinas,SP,2.0,307.55,273.99,3075.39,82.5,5.0,2017-08,2018-05,8,2,0.8094270833333334,367.2
bc302730ea8cf49b5c74f579febb5bbf,campinas,SP,1.0,290.51,281.56,2905.16,25.99,4.0,2017-08,2018-08,7,1,2.0330555555555554,321.3
bc30de0d71bd6260b936a026b5cf7200,pedreira,SP,3.0,48.28,90.47999999999999,482.84999999999997,98.75,5.0,2018-04,2018-04,1,1,6.452800925925926,45.9
bc39d8938f90a3a2b98193723ed59774,cajamar,SP,1.0,16.13,7.94,161.34,153.4,4.0,2018-04,2018-04,1,1,0.7044675925925926,45.9
bc47d5d1490df2b36add65d733eafaba,santo andre,SP,2.0,167.67,372.06,1676.47,29.9,4.0,2018-01,2018-08,8,2,1.8036863425925926,367.2
bc503e244f187939d10c92a5c8e378ce,birigui,SP,1.0,239.32999999999998,173.41,2393.71,28.3,5.0,2017-04,2018-02,5,6,1.2250115740740741,229.5
bc8c8d665ec4664d286be0d521722b19,sao paulo,SP,1.0,3.08,8.32,30.82,22.5,2.0,2018-08,2018-08,1,1,6.865081018518518,45.9
bca9230d3bbb4efa51872bf605a2f1ad,sao paulo,SP,2.0,16.82,50.63,168.2,24.9,5.0,2018-06,2018-08,2,1,2.7094097222222224,91.8
bcc9dd23e2a8bd8267cf92b19304a1b9,ibitinga,SP,1.0,24.630000000000003,43.43,246.22,72.9,1.0,2018-01,2018-02,2,1,4.528263888888889,91.8
bccf933e006e9b94a6184af782963e77,assis,SP,4.0,520.93,862.93,5209.0199999999995,98.89,5.0,2017-10,2018-08,9,2,1.1019907407407408,413.09999999999997
bce6a5ecf98e99fd2a8868b15c51f04b,guarulhos,SP,4.0,397.27,257.61,3972.7799999999997,125.0,5.0,2018-06,2018-08,3,2,3.462528935185185,137.7
bd0389da23d89b726abf911cccc54596,brasilia,DF,5.0,1069.04,1646.35,10690.46,69.9,5.0,2017-03,2018-08,16,4,1.0027199074074074,734.4
bd0a1b0aadca9a83d9304f7e8ff5fbd5,sao paulo,SP,4.0,23.31,54.59,233.06,30.4,5.0,2018-07,2018-07,1,1,1.3317881944444445,45.9
bd149ed516d4c5d418d5781f8e18919f,guarulhos,SP,4.0,65.25,155.02,652.5799999999999,37.9,5.0,2017-11,2018-08,2,2,1.419502314814815,91.8
bd15ee794d5e640d9dd71b665b2ab15b,ribeirao preto,SP,2.0,68.01,219.32999999999998,680.03,30.9,4.0,2018-03,2018-08,6,1,2.0261631944444445,275.4
bd1d49a326abfa9b1036772e40445430,bauru,SP,2.0,90.19,188.5,901.78,48.4,5.0,2017-11,2018-06,6,2,2.8802199074074073,275.4
bd23da7354813347129d751591d1a6e2,sao paulo,SP,6.0,1119.85,1358.52,11198.92,89.9,5.0,2017-07,2018-08,13,2,1.4256481481481482,596.6999999999999
bd43e172d599bed47a85da877172ca8c,sao bento do sul,SC,1.0,4.22,18.27,42.19,23.92,5.0,2018-07,2018-07,1,1,7.337685185185185,45.9
bd4431c1a8dfa744b59e1e2a8bc99b9e,rio de janeiro,RJ,2.0,76.32,93.42,763.02,97.45,5.0,2018-04,2018-08,3,1,0.4858449074074074,137.7
bd4889b5e9133b35b66e42a8665cea5c,sao paulo,SP,2.0,840.71,1099.22,8407.11,86.69999999999999,5.0,2017-04,2018-07,14,3,1.6500115740740742,642.6
bd4ff04377f974574f7f0bf9d6ce7dde,santa maria da serra,SP,2.0,21.509999999999998,65.77000000000001,215.1,39.99,5.0,2016-10,2017-02,2,1,17.256157407407407,91.8
bd65d163ded559eb90a10cd09fec178f,sao paulo,SP,1.0,7.7,18.68,76.96,9.9,4.0,2017-08,2017-08,1,2,1.368414351851852,45.9
bd697db56ff8e7c9cd1abeb7f72029b2,sao paulo,SP,1.0,325.25,409.18,3252.37,159.99,4.0,2017-02,2018-08,11,2,1.8832638888888888,504.9
bdae679a9b282249bc23b9b69dae9a99,brasilia,DF,1.0,213.89000000000001,188.82999999999998,2138.69,62.495000000000005,4.5,2018-02,2018-08,5,5,3.961059027777778,229.5
bdb3edbaee43a761e2d4f258dc08f348,lencois paulista,SP,2.0,42.459999999999994,68.86,424.45000000000005,29.9,4.0,2017-11,2017-12,2,2,2.9001157407407407,91.8
bdf0d02d36a1d839d0c39c4a887cdd49,birigui,SP,2.0,34.79,95.95,347.85,14.0,5.0,2018-01,2018-02,2,2,1.2625925925925925,91.8
be1e9e378700cecaa4ebf71433d7915c,ribeirao preto,SP,1.0,15.75,37.62,157.51,59.94500000000001,3.0,2017-11,2018-01,2,1,4.223229166666667,91.8
be3b4b0f050a6aa1b2d901c4b77e979f,imbituva,PR,1.0,247.78,155.52,2477.62,39.9,2.0,2018-04,2018-06,3,6,3.0127314814814814,137.7
be67f78487e2cecb0d55bc769709e4f5,ibirite,MG,1.0,12.56,23.64,125.64,102.0,5.0,2018-03,2018-03,1,1,3.187546296296296,45.9
be7a093e5b4d147b36b72bb1f9e415e5,toledo,PR,1.0,8.33,22.36,83.26,60.9,5.0,2018-07,2018-07,1,1,1.7931712962962962,45.9
be8e909810184b9b19e886129149d8e5,piracicaba,SP,2.0,84.61,216.23,846.08,44.99,4.0,2017-10,2018-05,7,1,1.3115625,321.3
be9a160a9011f627c3e121d076c1ec7b,jaragua do sul,SC,1.0,223.0,175.12,2230.12,369.0,5.0,2017-03,2017-10,4,1,6.805023148148148,183.6
beadbee30901a7f61d031b6b686095ad,guarulhos,SP,16.0,594.39,937.54,5943.35,50.5,5.0,2018-05,2018-08,4,3,2.354056712962963,183.6
bec568278124768c474ee90971ca94d1,sao paulo,SP,1.0,33.14,29.16,331.38,109.95,4.5,2018-06,2018-07,2,1,0.5616608796296296,91.8
bede56095ba33c42038fb85f707b8a42,valinhos,SP,1.0,418.48,384.27,4184.77,3124.0,5.0,2017-08,2017-12,2,1,3.540486111111111,91.8
bee36b4f9a2b9fdcaff6ec05df202ed0,sao paulo,SP,1.0,2.79,10.96,27.86,16.9,5.0,2017-02,2017-02,1,1,4.709641203703704,45.9
bf00385a5f7fc1ef39a13c2e9ee50a5f,sao paulo,SP,13.0,111.96000000000001,301.73,1119.33,29.9,5.0,2018-07,2018-08,2,1,0.9835879629629629,91.8
bf0045791395e66460eb04749c68672a,sao paulo,SP,1.0,15.52,59.870000000000005,155.25,59.9,3.0,2017-02,2017-03,2,1,4.479212962962963,91.8
bf100ecb7997df312b285358fb32f92c,sao jose dos pinhais,PR,1.0,213.43,304.28,2134.18,99.9,5.0,2017-01,2018-02,10,2,2.0450347222222223,459.0
bf3c6d2a28b2b5501e6c15448982dcc9,sao paulo,SP,3.0,603.46,691.65,6034.13,119.4,5.0,2017-05,2018-05,10,4,0.7573148148148148,459.0
bf84056e679dbe9c69929847a40e338f,sao paulo,SP,11.0,269.57,453.76,2695.25,49.89,4.0,2018-02,2018-04,3,2,3.9269097222222222,137.7
bf961104a38e01b9062ee026bb657dee,ribeirao preto,SP,4.0,66.55,79.9,665.46,146.39,4.5,2017-02,2017-02,1,1,1.6207754629629632,45.9
bfd27a966d91cfaafdb25d076585f0da,serra negra,SP,6.0,2198.7799999999997,2722.96,21987.43,145.0,5.0,2017-02,2018-07,18,2,1.4021875,826.1999999999999
bfd938b22bc99bce1ae60dc602889f52,rio de janeiro,RJ,1.0,125.85,100.47,1258.4099999999999,69.9,5.0,2017-01,2017-04,3,3,1.5202893518518519,137.7
bff9deb0ec77d437f3305a79cf25529e,limeira,SP,1.0,24.27,80.78999999999999,242.74,32.99,5.0,2018-06,2018-08,3,1,0.9478009259259259,137.7
c003204e1ab016dfa150abc119207b24,cajamar,SP,17.0,3061.64,4728.38,30615.24,109.9,5.0,2017-10,2018-08,11,2,0.8983564814814815,504.9
c00396cbdd2e088fe4281baa5920aef1,campo magro,PR,1.0,271.74,73.44,2717.55,277.47,5.0,2018-04,2018-04,1,3,6.153472222222222,45.9
c004e5ea15737026cecaee0447e00b75,sao paulo,SP,1.0,245.51,105.12,2455.12,2350.0,1.0,2018-08,2018-08,1,1,24.51787037037037,45.9
c0098efcf800861dcae589affca31408,ribeirao preto,SP,1.0,137.66,187.46,1376.74,69.4,5.0,2017-12,2018-07,5,1,1.1746875,229.5
c013e57c075a06e5b5c48ee03c525719,sao carlos,SP,5.0,360.58,846.68,3605.89,42.99,5.0,2018-02,2018-08,7,3,0.8528761574074074,321.3
c026ef0d72e9132d9fa112308090c8dc,rio de janeiro,RJ,1.0,55.77,37.72,557.72,520.0,4.0,2018-08,2018-08,1,1,1.9970949074074074,45.9
c03121937e54a93fcc1825c3098bbb6e,curitiba,PR,1.0,119.8,154.94,1197.94,149.0,5.0,2017-03,2018-05,6,1,1.3353125,275.4
c04d70d515d15a7e3db3a73320598566,niteroi,RJ,1.0,32.82,56.62,328.2,39.9,5.0,2017-05,2017-11,3,2,2.009357638888889,137.7
c0563dd588b775f2e37747ef6ad6c92c,santo andre,SP,1.0,418.25,397.47999999999996,4182.68,139.9,5.0,2017-02,2018-08,15,2,2.788333333333333,688.5
c092292535a57dacd95a8765f5518f87,paracambi,RJ,1.0,14.4,18.98,143.98,125.0,5.0,2018-07,2018-07,1,1,0.74375,45.9
c0aff2da32c17759d30b22fb0af6649d,florianopolis,SC,2.0,44.68,83.53,446.96999999999997,17.0,4.0,2018-06,2018-08,2,2,0.38836805555555554,91.8
c0e0b73d039eb9a99b6ce4cb7a429cd3,laurentino,SC,1.0,3.76,7.68,37.56,29.88,5.0,2018-06,2018-06,1,1,2.8607407407407406,45.9
c0e6839516f5398edc34adf5f1d53d1a,guaruja,SP,1.0,4.9,14.12,49.04,34.92,5.0,2017-05,2017-05,1,1,0.9545023148148148,45.9
c0f3eea2e14555b6faeea3dd58c1b1c3,sao paulo,SP,1.0,9.57,15.66,95.65,79.99,5.0,2018-08,2018-08,1,1,0.5124074074074074,45.9
c0f783394e37cd9c9d7f5f81141450fa,piracicaba,SP,2.0,27.18,72.25,271.75,39.9,4.0,2017-11,2017-12,2,1,1.1965625,91.8
c113b8df1fc375bc3d73d29c1b1144d1,sao paulo,SP,1.0,68.78999999999999,67.87,687.81,59.0,4.0,2017-06,2017-08,3,2,1.1122800925925926,137.7
c12b92bf1c350f3e6bf88d3596219c86,garca,SP,5.0,513.83,399.28000000000003,5137.95,309.0,5.0,2018-05,2018-07,3,2,0.916076388888889,137.7
c12d7463a579237ffb9248bd7cff378b,sao paulo,SP,1.0,3.46,8.72,34.62,25.9,4.0,2016-10,2016-10,1,1,8.08423611111111,45.9
c13ef0cfbe42f190780f621ce81f2234,sao paulo sp,SP,1.0,45.13,61.28,451.28,390.0,3.0,2018-01,2018-01,1,1,19.03224537037037,45.9
c13fb473e7cb8b83ccd543c094df0608,sao paulo,SP,1.0,8.35,28.72,83.52,27.4,3.5,2017-01,2017-03,2,1,2.7988946759259257,91.8
c1552b1dab6e6f760950368ae61fb600,sao jose dos campos,SP,2.0,6.87,14.89,68.69,26.9,2.5,2018-08,2018-08,1,1,1.611244212962963,45.9
c157bdeedcbc9a8e3c8bf0d87ff24428,mairinque,SP,1.0,111.57,208.7,1115.73,24.9,5.0,2017-05,2017-08,4,3,2.3478935185185184,183.6
c161d1327ebc3a156c09582ab2f59f6c,sao paulo,SP,1.0,5.16,15.56,51.55,17.995,4.0,2017-08,2017-12,2,1,2.5554050925925926,91.8
c18309219e789960add0b2255ca4b091,rio de janeiro,RJ,1.0,2.4,14.1,24.0,9.9,5.0,2017-12,2017-12,1,1,1.1495949074074074,45.9
c1849d4d32d7a6cecd5aa471809d3135,santo andre,SP,3.0,42.97,41.730000000000004,429.71,19.99,4.0,2018-08,2018-08,1,1,2.8435763888888888,45.9
c1d1ebb4745cc43cb6f05e9c8a705c9a,sao paulo,SP,1.0,6.51,19.21,65.14,12.5,1.0,2017-04,2017-04,1,1,13.607557870370371,45.9
c1dde11f12d05c478f5de2d7319ad3b2,sao paulo,SP,1.0,1.99,7.39,19.89,12.5,1.0,2018-08,2018-08,1,1,1.2103819444444444,45.9
c1ed9e3daf6154542826a6996af0fb8c,itajai,SC,1.0,340.14,292.57,3401.45,51.0,5.0,2017-08,2018-03,6,5,2.8363310185185187,275.4
c1f12f926d0ba950578b4fa41115cbb6,sao paulo,SP,1.0,146.12,76.96,1461.12,129.9,5.0,2018-02,2018-08,2,3,5.292118055555555,91.8
c240c4061717ac1806ae6ee72be3533b,rio de janeiro,RJ,1.0,25.74,13.99,257.45,59.9,4.0,2018-05,2018-05,1,1,0.7469560185185186,45.9
c24173065483e421f9e5e7f599de101d,sao paulo,SP,1.0,49.13,117.3,491.21000000000004,37.99,4.0,2017-07,2017-11,5,1,6.398541666666667,229.5
c26a2be5b53b7db6b276280da212a779,nova friburgo,RJ,1.0,1561.67,806.85,15616.89,399.0,1.0,2017-08,2018-08,9,4,5.058755787037038,413.09999999999997
c26ba52cf8d2f34915f2f6b7ffa0a3f3,rio de janeiro,RJ,1.0,14.620000000000001,38.75,146.22,44.49,5.0,2017-12,2018-01,2,1,0.8763888888888889,91.8
c273175f7c6c80fb02f051e2fc6d0d72,sao paulo,SP,3.0,144.33,267.3,1443.45,75.0,4.0,2017-01,2017-07,4,1,3.806261574074074,183.6
c286ec035ee04ba81c97508f0b5df544,curitiba,PR,1.0,34.47,101.34,344.66999999999996,294.0,4.0,2017-05,2017-05,1,1,2.512939814814815,45.9
c2bda99904207edd1834f03e0022b007,sao paulo,SP,1.0,4.77,7.78,47.68,39.9,4.0,2017-09,2017-09,1,1,4.593009259259259,45.9
c2d70ce2c5d0a2eb75e78668236e6dc8,sao paulo,SP,1.0,287.79,213.57999999999998,2877.92,49.0,5.0,2017-09,2018-08,7,2,1.6878356481481482,321.3
c31eff8334d6b3047ed34bebd4d62c36,salto,SP,13.0,1610.29,2369.86,16102.5,99.99,4.0,2017-11,2018-08,9,2,4.352673611111111,413.09999999999997
c3251e13f1bbda6c74e37c160f991e19,porto ferreira,SP,1.0,51.31,75.28,513.08,218.89999999999998,5.0,2017-03,2017-05,2,1,3.375075231481482,91.8
c32fc744b9160ac853450488e3cfea93,ribeirao preto,SP,1.0,21.939999999999998,15.309999999999999,219.42000000000002,29.9,1.0,2018-05,2018-06,2,2,3.0002199074074074,91.8
c33847515fa6305ce6feb1e818569f13,brusque,SC,27.0,2389.04,4326.13,23891.37,129.0,4.0,2018-05,2018-08,4,3,1.1391550925925924,183.6
c33a5c3c983090c8b78a28e65052a20d,criciuma,SC,1.0,74.23,161.82999999999998,742.3100000000001,69.9,5.0,2018-01,2018-06,5,2,1.1726041666666667,229.5
c353f8fc0ce8344999f17d578eb69a5e,porto alegre,RS,1.0,21.259999999999998,36.59,212.57,87.99,5.0,2017-01,2017-02,2,1,0.5682002314814815,91.8
c35672b10ad50968f567ea3f4b91e877,mesquita,RJ,2.0,182.99,364.78,1829.6599999999999,59.9,5.0,2017-08,2018-08,9,4,1.8353240740740742,413.09999999999997
c35affa65afd250151285c5917fc1c8a,sao paluo,SP,1.0,542.49,644.84,5424.76,524.99,5.0,2017-11,2018-06,6,1,2.2252430555555556,275.4
c360e4787614ed31ac7a2f95d3b22dc6,lencois paulista,SP,1.0,21.9,30.05,218.95,188.9,2.0,2018-06,2018-06,1,1,8.170023148148148,45.9
c37b2059d4f90d4feead554e5246565e,sao paulo,SP,1.0,305.98,221.98,3059.6,54.0,5.0,2017-11,2018-07,7,5,6.231423611111111,321.3
c3867b4666c7d76867627c2f7fb22e21,guara,SP,14.0,4495.4800000000005,4840.7,44953.3,119.0,5.0,2017-03,2018-07,16,4,1.6021527777777778,734.4
c394e193cda3b4225ff2094d32184849,sao paulo,SP,1.0,3047.9900000000002,177.56,30479.85,284.99,5.0,2018-04,2018-05,2,10,4.370497685185185,91.8
c398bc00a606d33758afd91f4e64fd15,rio de janeiro,RJ,1.0,16.560000000000002,15.5,165.5,75.0,4.5,2018-05,2018-06,2,1,1.2180092592592593,91.8
c3aad7dc65449ae90a5e9c3c6c1e78e0,auriflama/sp,SP,6.0,58.04,148.12,580.36,90.0,5.0,2018-08,2018-08,1,1,2.026284722222222,45.9
c3acdfac4e3e97ff87529454fbc03642,sao paulo,SP,2.0,1705.75,293.53000000000003,17057.28,1399.0,5.0,2018-03,2018-08,6,1,4.972210648148148,275.4
c3cfdc648177fdbbbb35635a37472c53,curitiba,PR,13.0,5794.28,6196.41,57942.82,114.9,5.0,2017-01,2018-08,20,4,1.1583217592592594,918.0
c3e1abd72a42fe690fcd89cf5720fe29,mogi guacu,SP,2.0,154.65,115.73,1546.43,129.97,5.0,2018-05,2018-08,4,1,0.46557291666666667,183.6
c3e2398fcc7e581cda2e546557bf6968,sao paulo,SP,1.0,3.01,15.23,30.13,14.9,5.0,2018-06,2018-06,1,1,3.0472685185185187,45.9
c3ee2331a724e6fc02c4b698b57a73f3,sao paulo,SP,1.0,247.21,140.88,2472.08,449.0,3.0,2017-11,2017-12,2,2,0.5048611111111111,91.8
c3f5668699a1b04c0fa61ecea1e2bff6,apucarana,PR,1.0,51.489999999999995,107.12,514.9300000000001,140.75,5.0,2018-03,2018-08,3,1,0.9625347222222222,137.7
c3fe93ba3085f92855c97e57f38c8c05,curitiba,PR,1.0,31.72,98.17999999999999,317.18,34.65,5.0,2017-06,2018-07,5,1,0.8798263888888889,229.5
c42fd8e4d47dfb18ce5222f2dd7752f9,osasco,SP,1.0,49.71,86.14,497.05,37.5,5.0,2017-02,2017-05,3,2,10.711863425925927,137.7
c43d924a0f1688ee9fae0efcd6f539d4,rio de janeiro,RJ,1.0,4.5,15.11,45.01,29.9,4.0,2016-10,2016-10,1,1,15.119178240740741,45.9
c447f8dd3ed213f291d65ef074a268eb,assis,SP,1.0,93.96000000000001,122.22999999999999,939.53,65.0,5.0,2017-02,2017-06,4,2,2.1426273148148147,183.6
c458e2045a8aa8964f8879af03fdcce6,sao caetano do sul,SP,1.0,210.02,207.75,2099.88,39.99,4.0,2017-02,2017-05,3,5,1.5069907407407408,137.7
c4af86330efa7a2620772227d2d670c9,mogi das cruzes,SP,1.0,456.74,287.51,4567.32,1299.0,5.0,2018-01,2018-06,3,1,2.247939814814815,137.7
c4d51195486dc781531876a7d00453d8,presidente prudente,SP,4.0,1203.84,569.37,12038.35,453.96,4.0,2018-03,2018-06,4,1,4.166701388888889,183.6
c4f7fee5b0db50e87766f5a4d1b1b758,sorocaba,SP,5.0,291.47,176.24,2914.7200000000003,139.05,5.0,2018-04,2018-04,1,1,3.533425925925926,45.9
c4fabeea6e569d42d02993bb1f4f1cbc,fortaleza,CE,1.0,113.66,304.47,1136.52,70.0,4.5,2018-01,2018-08,7,1,4.516765046296296,321.3
c4fb51fb1c5b7c07bc5e67be6e7e8f6e,curitiba,PR,1.0,228.6,558.71,2286.05,57.0,3.5,2017-07,2018-08,10,2,1.3699131944444445,459.0
c500367424994318b9e779ff1ae9a330,paulinia,SP,2.0,465.84999999999997,311.98999999999995,4658.39,279.9,5.0,2017-09,2017-12,4,1,3.057847222222222,183.6
c510bc1718f0f2961eaa42a23330681a,indaiatuba,SP,2.0,827.8299999999999,681.71,8278.27,199.0,5.0,2018-04,2018-08,4,1,0.9578009259259259,183.6
c522be04e020c1e7b79f3acff36513d5,santana de parnaiba,SP,1.0,65.22,82.16,652.11,139.99,4.0,2018-05,2018-08,4,1,2.7835763888888887,183.6
c52c644cc0dc85121207a27013efc6af,tiradentes,MG,1.0,136.2,283.16,1361.92,198.9,5.0,2018-08,2018-08,1,2,3.8595023148148146,45.9
c53bcd3be457a342a97e39e5a9f0be22,neopolis,SE,1.0,81.58,186.09,815.69,89.9,4.0,2017-02,2018-07,4,2,1.6752083333333334,183.6
c54679b132454625907c773d273d4126,guaruja,SP,1.0,137.14000000000001,107.92999999999999,1371.18,129.0,5.0,2018-03,2018-07,5,2,1.1203645833333333,229.5
c5e60e39c0f42b8e827daa13cff74afa,sao paulo,SP,6.0,46.75,89.10000000000001,467.6,19.9,4.5,2018-08,2018-08,1,4,0.8866203703703703,45.9
c5ebe6598748b0aeaa61cfb820478b92,lajeado,RS,1.0,33.71,40.17,337.16999999999996,106.0,5.0,2018-07,2018-08,2,1,1.0365856481481481,91.8
